,row,col,cost,specie 0,specie 1,specie 2,specie 3,specie 4,specie 5,specie 6,specie 7,specie 8,specie 9,specie 10,specie 11,specie 12,specie 13,specie 14
0,0,0,8,3,0,0,0,0,0,0,0,0,0,4,0,0,1,6
1,0,1,10,2,0,0,0,0,0,0,4,2,0,4,0,0,2,0
2,0,2,8,0,3,0,0,0,0,1,3,1,0,0,0,0,3,0
3,0,3,7,0,9,0,0,0,0,0,7,1,0,0,0,0,3,0
4,0,4,10,0,12,2,0,0,0,0,3,3,0,0,0,0,3,0
5,0,5,12,0,4,0,0,0,0,1,1,1,0,0,0,3,0,0
6,0,6,10,1,1,0,0,0,0,0,1,2,1,0,0,0,0,0
7,0,7,7,1,5,1,1,0,0,2,0,2,7,0,0,2,0,0
8,0,8,4,6,0,0,2,0,0,3,1,0,6,3,0,1,0,2
9,0,9,3,3,0,0,0,0,0,8,2,3,2,9,0,2,0,1
10,1,0,10,2,0,0,0,0,0,0,3,1,0,6,0,0,0,5
11,1,1,12,1,1,1,0,0,0,1,4,8,0,4,0,0,4,3
12,1,2,10,0,2,0,0,0,0,2,2,2,0,1,0,0,3,0
13,1,3,7,0,4,3,0,0,0,0,2,0,0,1,0,0,4,0
14,1,4,15,0,6,6,1,0,0,0,3,3,0,2,0,0,1,0
15,1,5,10,0,5,8,5,0,0,0,2,4,0,0,0,4,0,0
16,1,6,10,0,3,3,3,4,2,0,1,5,0,0,1,5,0,0
17,1,7,7,0,2,0,5,0,3,0,1,3,2,1,0,3,0,1
18,1,8,3,3,0,0,4,2,2,2,1,2,5,4,0,0,0,1
19,1,9,3,3,0,0,0,0,0,2,2,0,0,5,1,0,0,8
20,2,0,8,0,0,1,0,0,0,1,7,4,0,0,1,1,0,2
21,2,1,10,0,0,0,0,0,0,2,5,4,0,1,0,1,0,4
22,2,2,8,0,1,1,0,0,0,3,3,5,0,2,0,0,3,1
23,2,3,5,1,6,3,0,0,0,7,4,0,0,3,1,0,1,0
24,2,4,15,0,2,7,2,1,0,3,4,4,0,5,0,3,5,0
25,2,5,10,0,3,4,1,3,0,0,3,1,0,2,3,1,1,0
26,2,6,12,1,2,3,3,7,5,0,2,2,0,0,3,3,3,0
27,2,7,10,1,0,0,4,4,5,1,2,1,0,0,1,5,0,1
28,2,8,4,0,1,0,0,2,4,0,2,2,0,0,0,5,0,1
29,2,9,3,1,0,0,1,0,3,2,5,2,0,0,1,0,0,1
30,3,0,5,0,0,1,0,0,0,0,4,4,0,0,1,2,1,2
31,3,1,6,0,0,1,0,0,0,2,2,1,0,1,0,6,0,3
32,3,2,5,0,0,2,0,0,0,8,0,0,0,3,0,2,0,0
33,3,3,3,0,0,2,0,0,0,6,5,1,0,7,0,1,2,0
34,3,4,15,0,0,4,1,2,0,3,11,1,0,6,4,2,2,0
35,3,5,8,2,2,3,1,6,0,0,14,3,0,2,1,0,5,0
36,3,6,10,1,0,1,3,5,5,0,8,5,0,2,6,0,3,0
37,3,7,10,4,1,0,7,2,4,0,1,3,0,0,1,3,1,0
38,3,8,8,0,0,0,7,4,5,0,2,1,0,1,1,4,0,2
39,3,9,4,2,0,1,3,1,3,0,4,2,0,0,3,2,0,3
40,4,0,3,0,0,1,0,0,0,0,4,1,0,0,4,5,0,1
41,4,1,3,0,0,2,0,0,4,3,1,0,0,1,3,5,5,1
42,4,2,3,0,0,5,0,0,1,4,0,0,2,1,1,1,10,2
43,4,3,5,1,0,2,1,0,4,6,1,0,0,3,2,0,7,1
44,4,4,10,0,0,0,0,0,0,4,9,0,0,1,5,0,4,1
45,4,5,11,1,0,0,1,0,0,2,18,2,0,2,7,1,2,0
46,4,6,10,5,0,0,2,2,0,0,6,2,0,0,6,1,1,0
47,4,7,12,5,0,0,3,1,4,0,2,0,0,0,4,2,0,0
48,4,8,10,2,0,0,7,1,4,0,1,0,0,0,3,0,0,0
49,4,9,5,2,0,1,4,1,0,0,2,0,0,0,1,2,0,1
50,5,0,3,0,0,3,1,0,2,0,0,0,1,0,4,4,2,0
51,5,1,3,0,0,4,0,0,6,0,1,0,0,0,3,4,5,4
52,5,2,5,0,0,6,1,0,6,4,1,0,2,1,2,1,15,4
53,5,3,8,0,0,1,0,0,3,6,1,0,1,0,0,0,13,0
54,5,4,11,0,0,1,4,0,1,4,1,0,1,3,0,1,9,1
55,5,5,12,0,0,0,0,0,0,3,2,0,0,1,3,0,2,1
56,5,6,11,4,0,0,0,1,0,1,1,0,0,0,4,0,5,0
57,5,7,10,3,0,0,5,0,0,0,4,0,0,0,0,0,4,0
58,5,8,8,4,0,0,7,0,0,0,1,0,0,0,3,1,0,0
59,5,9,4,0,0,1,1,0,0,0,1,0,0,0,6,1,1,0
60,6,0,3,0,0,4,0,0,3,1,0,0,0,0,3,3,2,0
61,6,1,5,0,0,1,3,0,2,4,0,0,4,1,0,1,7,3
62,6,2,5,0,0,4,2,3,7,1,0,0,8,0,1,2,10,4
63,6,3,5,0,0,1,3,3,5,5,0,0,7,1,0,0,6,4
64,6,4,10,0,0,1,1,3,0,7,1,0,3,3,0,0,2,1
65,6,5,11,4,0,0,0,2,0,0,1,0,0,4,0,0,4,1
66,6,6,10,3,0,0,2,0,1,0,0,0,0,7,0,0,4,1
67,6,7,7,2,0,0,1,0,0,0,0,0,0,0,0,0,2,0
68,6,8,7,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0
69,6,9,5,0,0,0,1,0,0,0,0,0,0,0,3,1,0,1
70,7,0,3,0,0,0,1,0,0,1,0,0,2,1,1,0,1,0
71,7,1,3,0,0,1,3,0,2,2,0,0,3,1,0,1,1,1
72,7,2,5,0,0,1,2,4,1,1,1,0,4,3,0,0,3,2
73,7,3,5,0,0,1,3,4,1,2,0,0,10,2,0,0,4,6
74,7,4,5,0,0,0,1,4,0,4,0,0,2,1,0,0,1,2
75,7,5,8,0,0,0,1,3,0,1,0,0,0,5,0,0,1,0
76,7,6,9,0,0,0,0,0,0,0,0,0,0,6,0,0,2,0
77,7,7,10,1,0,0,1,1,0,0,0,0,0,2,0,0,0,0
78,7,8,9,1,0,0,1,0,0,0,0,0,1,4,0,0,0,0
79,7,9,7,1,0,0,1,0,0,1,0,0,3,1,1,0,0,0
80,8,0,3,2,0,0,1,0,1,1,0,0,4,3,0,0,0,1
81,8,1,3,1,0,0,0,2,0,5,0,1,2,3,0,0,0,0
82,8,2,3,0,0,0,6,1,1,6,0,0,2,3,0,0,1,2
83,8,3,5,0,0,0,3,2,0,3,0,0,1,0,0,0,3,0
84,8,4,4,0,1,0,2,4,0,1,0,0,0,4,0,0,0,3
85,8,5,7,0,2,0,3,1,0,0,0,0,0,4,0,0,0,2
86,8,6,10,0,0,0,3,0,0,0,0,0,4,1,0,0,0,0
87,8,7,12,1,1,0,4,0,0,0,0,0,2,2,0,0,0,0
88,8,8,10,1,0,0,7,0,0,2,0,0,4,3,0,0,0,0
89,8,9,7,3,0,0,2,0,0,3,0,0,4,4,0,0,0,0
90,9,0,3,3,0,0,0,0,0,3,0,0,2,4,0,0,0,0
91,9,1,3,2,0,0,3,0,0,2,2,1,4,8,0,0,2,0
92,9,2,3,1,0,0,2,1,0,5,2,0,2,0,0,0,3,0
93,9,3,3,0,6,1,0,5,0,1,2,0,0,0,0,0,5,1
94,9,4,3,0,5,0,1,6,0,0,2,0,0,0,0,0,0,0
95,9,5,7,0,3,0,4,0,0,0,0,1,1,2,0,0,0,0
96,9,6,9,0,5,0,3,0,0,0,0,2,3,1,0,2,0,0
97,9,7,10,0,1,0,8,0,0,2,0,1,10,1,0,0,0,0
98,9,8,9,3,1,0,6,0,0,7,0,0,5,2,0,0,0,0
99,9,9,7,6,0,0,1,0,0,2,1,0,9,10,0,0,0,0
